numStages,elapsedTime,executorRunTime,executorCpuTime,peakExecutionMemory,numNodes,numEdges,datasetSize,graphType140,122763,555882,358913,4950,12031,71630973,693.5823526382446,erdos
96,60137,137464,67625,2327,12080,33705876,326.591854095459,rgg
96,78930,291623,138487,4112,12664,59599728,582.3789405822754,rgg
92,62013,136389,67383,2210,10707,32027741,303.27700328826904,rgg
92,71380,200502,83638,2899,11039,42049583,400.42821502685547,rgg
88,29284,47926,26045,589,6080,10941508,100.51976871490479,rgg
96,66668,236070,111173,3820,12916,55371901,542.8182744979858,rgg
92,56153,101508,53358,1931,9451,28004760,260.918869972229,rgg
92,66561,129403,57587,1997,9485,28946788,269.58127212524414,rgg
92,73780,204719,86566,2927,12383,42394754,412.62878608703613,rgg
88,25493,41927,23143,555,5467,10331261,94.48920249938965,rgg
92,75526,203479,88650,3039,11856,44021425,425.06507205963135,rgg
92,56347,101504,49689,1805,8582,26178377,243.13876152038574,rgg
88,54614,95002,50737,1851,9936,26818089,249.9488706588745,rgg
92,40553,67877,37262,1308,7933,18957358,175.73187923431396,rgg
88,25608,40794,22140,701,5410,10147070,92.77238750457764,rgg
88,46659,76988,39899,1396,10299,20176356,189.36244678497314,rgg
92,58621,105602,55657,1856,8487,26917469,249.99880409240723,rgg
88,41721,72254,36255,1202,7869,17407745,161.29564571380615,rgg
92,39074,67101,34111,1185,6885,17163770,158.38070106506348,rgg
92,35571,58417,31892,1115,7858,16140345,149.56631469726562,rgg
92,37061,63188,31127,1084,9062,15666408,145.78620433807373,rgg
92,60805,138985,61109,2285,12068,33096069,320.465744972229,rgg
92,52785,88240,46416,1694,9114,24518968,228.10827827453613,rgg
92,32290,52938,28936,1000,6235,14475323,133.13610363006592,rgg
88,30433,49159,29297,971,6708,14059073,129.65312957763672,rgg
92,61236,104440,49599,1713,10580,24819742,234.35726356506348,rgg
92,55355,99669,50913,1790,8520,25953514,241.04994869232178,rgg
88,24420,38929,21227,634,6306,9142481,84.09517574310303,rgg
88,53409,97124,45967,1673,8840,24262748,225.609224319458,rgg
92,52841,92155,45891,1609,7910,23330725,216.1792984008789,rgg
84,27683,45773,22743,753,6083,10876074,99.91885280609131,rgg
96,67654,218120,102757,3351,12702,48551005,474.50246238708496,rgg
92,36654,62023,30259,805,7524,14980196,138.6698293685913,rgg
88,54781,95759,51313,1881,10444,27242818,256.52268409729004,rgg
92,50383,88232,44915,1215,8734,22637504,210.38497734069824,rgg
92,70831,185033,81149,2640,11424,38260753,366.8012294769287,rgg
92,68187,195683,85324,3001,12508,43458159,423.6513433456421,rgg
88,70563,137831,61946,2018,8978,29253714,272.0828437805176,rgg
92,65028,137993,65047,2170,11145,31432388,299.8538188934326,rgg
96,26395,42699,23180,660,5623,9552620,87.51881504058838,rgg
88,49140,81069,39239,1347,7588,19521762,180.72713565826416,rgg
92,68047,178121,86034,2673,12383,38709178,376.6793546676636,rgg
92,66596,214013,98308,2637,11984,49141767,475.42685413360596,rgg
88,23825,37677,19485,578,6894,8323996,76.82446479797363,rgg
88,37229,62590,35141,1227,9975,17726487,165.32259559631348,rgg
88,34667,54920,33322,1090,7339,15753222,145.70031642913818,rgg
92,53514,91928,48177,1765,9854,25556988,238.25618171691895,rgg
92,44247,76982,37750,1318,9756,19068043,177.6915407180786,rgg
88,40425,70584,36185,1123,8869,16237846,150.95344257354736,rgg
92,62126,112905,50728,1884,11233,27304359,261.02995204925537,rgg
88,42843,74604,35893,1202,9826,17383911,162.08318710327148,rgg
88,32001,53318,28884,867,6182,12546365,115.33046340942383,rgg
84,24868,39568,21300,647,5411,9349172,85.52115249633789,rgg
96,72460,194299,83210,2825,10667,40962673,387.40425300598145,rgg
88,26153,42372,22950,677,5259,9801414,89.4976863861084,rgg
92,59752,129277,61705,2156,11666,31212410,300.45817279815674,rgg
92,67641,157324,72653,2399,10552,34780084,328.1412706375122,rgg
92,74603,188645,84507,2823,12456,40886190,398.523476600647,rgg
88,65096,118280,55338,1933,9696,28019765,261.11402893066406,rgg
88,28271,46173,24169,753,6283,10874257,100.07176876068115,rgg
96,70232,174416,83173,2579,12511,37351271,364.40685272216797,rgg
92,39855,66833,38708,1367,9811,19782108,184.4333667755127,rgg
88,72066,186887,86375,2820,12012,40871880,395.6049165725708,rgg
92,57116,122770,60044,2173,11444,31494863,302.0078868865967,rgg
92,54444,96773,48111,1537,9104,25157351,234.14663887023926,rgg
92,25478,41036,22401,693,6981,10009755,92.43001651763916,rgg
88,31460,52163,27086,855,6384,12366800,113.8129825592041,rgg
96,65558,152780,73315,2343,11905,33928980,327.90105152130127,rgg
96,60805,141755,67670,2362,10326,34249005,321.7352771759033,rgg
92,64725,126589,63796,2101,12532,30406403,296.791485786438,rgg
96,75560,254035,119346,3612,12583,52353800,510.9435405731201,rgg
88,22446,33012,18486,541,6518,7798248,71.81619548797607,rgg
92,54735,91869,46606,1480,8985,21436013,199.35719394683838,rgg
88,53480,88963,43483,1507,10540,21811616,205.71850776672363,rgg
88,21742,33738,18226,403,5067,7476085,68.14632415771484,rgg
88,25577,40526,22455,720,6233,10396176,95.644455909729,rgg
92,54798,97321,51085,1565,8532,22670527,210.49397373199463,rgg
92,39824,68638,34731,1094,8888,15816999,147.02497959136963,rgg
84,21260,33187,18874,554,5659,7999642,73.2959337234497,rgg
88,49090,86600,44004,1330,10584,19234085,181.583101272583,rgg
96,75709,233014,103736,3260,11489,47245579,453.4945125579834,rgg
88,19823,29625,17094,463,5334,6674283,61.02089595794678,rgg
88,30145,49951,26877,814,7254,11761090,108.72802543640137,rgg
84,22845,36428,19419,452,5906,8366928,76.81914615631104,rgg
88,30431,49870,27516,836,5899,12080934,110.80425930023193,rgg
96,61738,111478,52364,1891,8775,27425912,254.93012046813965,rgg
92,39958,68789,34450,1192,7998,17262017,160.07284355163574,rgg
92,33021,55050,28817,1000,7011,14473615,133.64575481414795,rgg
100,62654,148397,65923,2429,10537,35213822,332.2072458267212,rgg
92,26122,41900,22827,692,7100,9985547,92.25430393218994,rgg
96,64045,147869,70172,2306,11759,33398344,322.11417293548584,rgg
96,73609,256980,118432,3736,12246,54152993,525.9599456787109,rgg
88,44507,73074,36021,1250,9270,18075288,168.22761821746826,rgg
96,54469,97318,46937,1639,9243,23746206,221.02908611297607,rgg
92,60955,134130,62011,2266,9587,32843666,306.01703453063965,rgg
96,74869,216182,90870,2944,12801,42631424,417.3103151321411,rgg
88,32570,55552,29463,951,8016,13752294,127.5676155090332,rgg
108,27665,43119,24483,535,7497,7705065,71.71639060974121,sf
128,30549,45632,28567,566,9313,8144300,76.19435787200928,sf
160,30247,43069,28704,434,10567,6199758,58.52014446258545,sf
160,29620,41267,27133,378,10167,5392230,50.54099464416504,sf
144,28579,41723,27142,457,9425,6543847,61.179059982299805,sf
88,21613,33366,18983,476,5440,6863927,63.05378437042236,sf
116,23841,34195,20989,393,6963,5630153,52.25677967071533,sf
112,30202,47586,28493,627,8384,9023158,84.28635883331299,sf
104,42152,70620,37931,1049,11112,15147338,143.75024795532227,sf
88,20409,30682,17951,405,5263,6602232,60.56235980987549,sf
124,25630,37193,23844,428,7774,6128381,57.05182933807373,sf
96,26542,41864,24663,634,7359,9136706,84.97390937805176,sf
88,24733,39785,21997,590,6422,8507250,78.59504508972168,sf
156,33077,49481,33448,499,11503,7091607,68.10544300079346,sf
112,21900,31814,19139,335,6391,4781217,44.27545928955078,sf
136,49081,80116,50419,941,12640,13529040,132.23791027069092,sf
104,26672,41666,23928,561,7403,8076067,75.23452472686768,sf
88,21485,32665,19030,489,5741,7043674,64.93906497955322,sf
152,37399,57514,37503,666,12294,9537785,92.77404499053955,sf
100,25562,39483,22528,509,6671,7328332,68.07627773284912,sf
132,35813,56090,36329,726,11130,10447007,99.61398124694824,sf
148,45066,69262,49279,681,12183,9744318,94.59850025177002,sf
144,41048,63766,41742,726,12274,10390691,101.01905822753906,sf
124,21160,29007,17993,284,6409,4046283,37.44296836853027,sf
124,27196,40526,25787,499,8605,7169309,66.91765975952148,sf
120,28767,44527,26425,524,8475,7539297,70.39247703552246,sf
104,23501,35242,21833,453,6571,6507449,60.32026386260986,sf
88,21096,31609,17950,470,5475,6773697,62.295860290527344,sf
152,24620,32981,22243,315,8541,4482069,41.772382736206055,sf
132,31317,47254,29269,544,9676,7809954,73.06300354003906,sf
96,22987,35370,21011,521,6476,7495405,69.52804183959961,sf
100,23962,36445,22655,498,6567,7159800,66.47949028015137,sf
112,24574,36162,21818,440,7137,6309861,58.65968036651611,sf
132,39753,63676,39175,785,11718,11271075,108.55070209503174,sf
132,20209,26792,17148,239,6358,3391803,31.35115337371826,sf
124,31944,49705,31004,611,9741,8793434,82.33832263946533,sf
124,24859,36238,22396,414,7731,5940575,55.30736827850342,sf
148,26275,36416,23295,351,8922,5006270,46.70977592468262,sf
92,23183,33751,19209,487,5957,7019181,64.88888931274414,sf
108,36301,59608,34180,876,9981,12648680,118.48670482635498,sf
144,37138,56871,37244,677,11939,9697735,93.78103446960449,sf
124,42025,67258,41836,787,10780,11329854,107.37372970581055,sf
152,26408,37177,25594,302,9541,5544300,51.810194969177246,sf
156,35518,53413,35210,546,11883,7770458,75.09509944915771,sf
156,31677,46430,32052,487,11161,6958959,66.43449306488037,sf
100,21707,31151,18856,403,6233,5784775,53.51736831665039,sf
100,23023,34378,20768,445,6440,6398245,59.272043228149414,sf
104,38485,65322,38259,932,10219,13458065,126.35062217712402,sf
132,41498,66152,41388,829,12136,11902464,115.38456058502197,sf
116,22484,31217,21237,407,7315,5823740,54.12304401397705,sf
92,21354,31860,18610,450,5618,6479325,59.791873931884766,sf
120,60995,102269,58722,1448,15457,20897916,210.30348205566406,sf
100,65067,140691,70948,2216,16263,32017050,322.0479497909546,sf
100,66713,140966,72506,2152,15754,31082040,311.1396150588989,sf
100,60440,106796,54040,1798,13483,25994375,253.58417797088623,sf
100,62326,111408,58846,1861,13571,26910999,262.6081428527832,sf
96,65835,133390,69033,2051,14762,29615035,293.24674224853516,sf
108,40428,67109,39422,1093,11585,15746275,150.6905002593994,sf
144,76590,127083,76078,1665,19276,24033345,248.90919303894043,sf
116,50658,84813,49580,1246,13488,17962925,177.01971817016602,sf
144,56031,91418,59222,1134,15202,16313973,164.14419269561768,sf
96,53671,94865,50530,1604,12804,23184903,224.3854742050171,sf
108,79506,195245,91596,2475,19165,35744829,367.76901626586914,sf
112,47315,79345,43094,1096,12076,15776145,152.43725299835205,sf
132,79192,171797,97053,2228,21802,32104751,335.9794120788574,sf
164,70389,111767,76803,1343,19623,19327287,200.4704418182373,sf
112,82043,225658,120881,2855,21958,41175888,429.8870849609375,sf
164,78724,129839,86767,1477,19866,21284579,221.12495613098145,sf
108,73206,179494,87396,2440,19299,35209920,362.6893787384033,sf
136,74590,136662,80161,1837,19377,26434596,273.61420345306396,sf
168,62246,97537,67279,1172,18477,16855956,173.79361248016357,sf
96,45412,78420,39856,1199,10893,17329248,163.51503658294678,sf
100,73177,154497,77104,2269,16224,32780265,329.4029550552368,sf
124,73093,127057,69912,1731,17640,24995100,255.76342487335205,sf
148,71473,116666,70180,1473,18018,21237150,218.4233798980713,sf
132,85693,153038,94103,1922,19979,27676620,287.34721088409424,sf
144,59289,96239,60869,1275,15952,18362786,186.05552864074707,sf
96,62313,120560,62662,1947,14035,28112279,275.9458589553833,sf
168,73434,117502,77068,1273,20440,18303054,190.73653888702393,sf
108,43921,73726,40230,1084,11519,15610293,149.22556114196777,sf
136,46236,74030,47488,942,13607,13521970,133.71245861053467,sf
96,44395,75817,38803,1257,10835,18179694,171.29065990447998,sf
120,70514,119347,67058,1682,17062,24280440,247.39460277557373,sf
112,33598,53285,30187,718,9058,10352957,96.89107608795166,sf
120,60051,94794,52647,1403,14790,20233379,202.24590873718262,sf
164,78516,128773,83077,1477,21398,21244113,222.25021648406982,sf
144,70316,114334,71282,1482,17856,21372020,219.54655075073242,sf
116,72859,153706,83744,2121,19185,30556080,315.19497203826904,sf
152,60907,99602,63174,1209,16141,17405094,176.56138515472412,sf
116,49850,84296,49693,1200,13185,17289620,169.78180599212646,sf
128,41177,66296,41244,841,11214,12113441,115.75089454650879,sf
116,55902,94030,55420,1456,14726,21002922,209.5993251800537,sf
104,36055,59087,33556,927,9849,13388466,125.23385047912598,sf
92,51070,89109,44567,1544,11274,22363551,211.1541290283203,sf
104,63073,110995,54770,1645,14456,23753169,235.59405612945557,sf
104,65614,135238,70526,2073,16437,29918013,301.9161033630371,sf
108,67054,117623,64973,1748,15378,25270323,253.08596992492676,sf
116,79790,194750,103781,2542,21007,36690731,381.7146940231323,sf
92,48439,88107,47220,1341,10847,19400521,182.63015270233154,sf
120,70964,146248,80852,2063,18939,29714340,306.1314573287964,sf
124,69247,119128,68424,1798,17594,25972396,265.4924077987671,sf
144,52583,84804,53533,1029,14806,14788080,148.13861846923828,sf
140,90884,157288,116670,1411,18224,20301536,208.72849559783936,sw
140,119202,220918,170345,1559,13561,22484138,222.17284202575684,sw
140,83826,146359,102783,1328,12105,19125900,185.39431858062744,sw
140,115908,280485,195915,2342,15510,33811800,340.7481880187988,sw
140,152442,440070,319644,2699,19722,38852340,402.8821792602539,sw
140,59397,103455,73487,921,10255,13269970,124.44406318664551,sw
140,104946,193263,142262,1824,13412,26341168,259.8316011428833,sw
140,116687,275072,196340,2177,21226,31329576,327.26142501831055,sw
140,116733,264282,187023,2145,16277,30926300,313.6575298309326,sw
140,116763,219001,158664,1827,16214,26363964,267.26005935668945,sw
140,78583,142222,99177,1369,9758,19808740,184.61121463775635,sw
140,80030,146216,101268,1451,9845,21009230,195.84382915496826,sw
140,95739,166705,119717,1469,15374,21154624,212.93563556671143,sw
140,127069,314469,212186,2313,18187,33318584,342.4763927459717,sw
140,88467,161523,111147,1507,10869,21803214,207.00850772857666,sw
140,96359,175136,128848,1472,14372,21213072,211.48248386383057,sw
140,61154,109018,79141,980,12209,14064768,136.54726886749268,sw
140,92708,171345,124098,1589,13043,22929594,225.15468788146973,sw
140,116806,237443,177312,1891,21075,27144600,283.347620010376,sw
140,110827,202794,155275,1654,17602,23833108,244.0578374862671,sw
140,105518,193374,140070,1570,15047,22630688,227.1161985397339,sw
140,120202,289215,204803,2224,21584,31987488,334.66110038757324,sw
140,73524,131815,91990,1194,11360,17244480,165.17809677124023,sw
140,87081,151892,110863,1353,13687,19490288,192.87601280212402,sw
140,90595,164789,116829,1456,14924,20983144,210.34238624572754,sw
140,145334,338719,254093,2201,17833,31707074,325.1802797317505,sw
140,118775,237995,164710,1916,16987,27586888,281.29580211639404,sw
140,89758,152622,118921,1336,13993,19198396,190.63653087615967,sw
140,73281,128999,100272,1071,16836,15354432,156.38880157470703,sw
140,57854,101674,75218,849,10824,12231120,116.03027629852295,sw
140,124330,254410,186613,2011,19172,28911376,298.90895557403564,sw
140,83847,152735,105925,1421,10147,20557822,192.3351411819458,sw
140,51147,87720,65692,804,11485,11507970,110.46552181243896,sw
140,85538,155084,121820,1075,14971,15420130,154.6424388885498,sw
140,75564,136387,101027,1202,10906,17362352,164.9584436416626,sw
140,100584,185668,134123,1659,11272,24009360,229.63002967834473,sw
140,92955,170150,124710,1408,15173,20271128,203.67121505737305,sw
140,104828,195274,137526,1829,13767,26405106,261.53640937805176,sw
140,109409,227747,163294,1972,13815,28431270,281.7616996765137,sw
140,57633,101874,73956,898,11529,12866364,123.59999465942383,sw
140,145552,351758,257844,2241,18923,32282638,333.29511070251465,sw
140,126884,411807,284100,3037,21867,43734000,458.1181592941284,sw
140,70301,124544,95849,1109,15418,15911376,160.22170543670654,sw
140,79430,142888,103527,1239,11295,17891280,171.1848201751709,sw
140,53772,93461,66960,766,9704,11023744,102.72291088104248,sw
140,120772,262847,186929,2112,18745,30404390,313.5788240432739,sw
140,73977,132606,94897,1105,17380,15850560,162.07094764709473,sw
140,70652,126251,89719,1244,9787,17988506,167.6609649658203,sw
140,91534,160203,116322,1349,15092,19408312,194.85777950286865,sw
140,87133,160250,114020,1515,10632,21923184,207.19772243499756,sw
140,83473,152695,106627,1427,11799,20577456,198.53156280517578,sw
140,72883,128901,100707,1289,10647,18632250,176.14598941802979,sw
140,132483,348817,241729,2488,18297,35862120,368.87683391571045,sw
140,74426,134438,96200,1209,10585,17465250,164.90948390960693,sw
140,120622,289210,200757,2182,20363,31399746,326.661789894104,sw
140,47766,81302,59031,731,9153,10525950,97.94702339172363,sw
140,124897,285979,212782,2146,21220,30853880,322.2831735610962,sw
140,59043,104797,77891,957,11011,13807794,131.44523906707764,sw
140,77593,137830,104014,1164,15918,16713900,169.02541637420654,sw
140,78736,141754,104865,1267,13679,18220428,180.28906536102295,sw
140,121068,304791,205521,2414,15968,34842176,352.49732971191406,sw
140,112762,237321,171097,2013,15005,29019670,291.12073516845703,sw
140,65726,116374,88537,960,13490,13759800,135.85546588897705,sw
140,92462,170273,121296,1584,12607,22843884,223.0270538330078,sw
140,56337,98718,71139,860,11824,12320608,118.91731834411621,sw
140,161821,443750,317058,2675,18013,38583846,396.16423416137695,sw
140,68434,119912,90627,1169,12240,16793280,163.1095609664917,sw
140,82753,149678,102493,1401,11353,20253752,193.98411655426025,sw
140,61713,107551,79753,926,13639,13257108,131.11837005615234,sw
140,63414,112844,79666,1024,10029,14782746,137.93878936767578,sw
140,102665,185369,137454,1481,19941,21296988,221.09406757354736,sw
140,96916,175374,126030,1513,15745,21791080,220.048095703125,sw
140,150082,408428,311207,2613,19891,37673554,391.0026750564575,sw
140,113748,258298,178241,2103,18446,30251440,311.4422492980957,sw
140,115401,241764,174156,1939,21846,27831804,291.51342391967773,sw
140,102082,187564,132509,1682,14478,24265128,242.17566776275635,sw
140,80474,146034,104760,1280,13295,18426870,181.50584316253662,sw
140,114688,244317,178717,2015,17313,28981962,296.1977071762085,sw
140,73764,133737,94394,1341,9745,19392550,180.72901248931885,sw
140,121268,260911,188896,2102,15862,30296420,306.2464141845703,sw
140,84555,149500,113480,1196,17992,17164368,176.2144317626953,sw
140,57868,102059,72396,940,11926,13476380,130.2799415588379,sw
140,44056,73686,53774,660,9840,9485760,88.42223644256592,sw
140,61163,108534,79237,956,9864,13789872,128.5512228012085,sw
140,121606,286143,202943,2219,15839,31994780,323.3518934249878,sw
140,72144,130539,93553,1246,9854,18013112,167.9166955947876,sw
140,73166,132768,93612,1243,10019,17974086,167.68231678009033,sw
140,63219,111742,86665,790,10788,11370552,107.78897190093994,sw
140,88901,161855,117926,1491,12059,21489138,208.16262435913086,sw
140,131560,296781,231915,2121,18727,30525010,314.7886791229248,sw
140,92190,164988,120076,1356,19152,19496736,201.54529857635498,sw
140,108167,201170,144865,1881,12734,27174356,265.7691926956177,sw
140,104805,191921,140977,1657,17021,23897484,243.72890758514404,sw
140,153447,474090,351814,2889,21755,41595560,435.5066022872925,sw
140,71690,127822,97037,1269,10984,18321312,174.32442474365234,sw
140,69378,123751,98189,889,12596,12721960,124.18732833862305,sw
140,90487,165298,116003,1518,13197,21880626,215.27298164367676,sw
140,127328,394783,271336,2963,20892,42703248,445.38460540771484,sw
140,49049,84434,61463,793,9390,11418240,106.31808757781982,sw
140,81718,143413,100173,1281,10680,18519120,175.1897439956665,sw
136,914167,3756241,2642815,7919,14450,114576317,1143.1954202651978,erdos
140,831387,3389270,2625583,7218,14253,104376207,1039.3014039993286,erdos
140,1042505,4614111,3057263,6968,18232,144286832,1483.5607929229736,erdos
140,117521,579192,385553,5184,13735,74986802,742.4612894058228,erdos
140,470254,1318711,962960,5494,13589,79437854,785.2154359817505,erdos
140,655204,2243823,1681437,6103,16153,88234877,894.0215911865234,erdos
140,773403,3139657,2323151,6933,16802,100239091,1020.7212772369385,erdos
140,960826,4170662,2888837,8737,17732,126213126,1293.5534715652466,erdos
140,725471,2305685,1672300,5332,15598,77104205,777.6417398452759,erdos
140,1090778,4541164,3285714,7774,17828,141490616,1451.044843673706,erdos
140,683111,2270111,1669262,5799,15972,83824060,848.0729875564575,erdos
140,682158,2397233,1823516,6324,14748,91422623,914.894190788269,erdos
140,649453,2116437,1679874,5965,14854,86255952,864.0742330551147,erdos
140,786423,2796186,2094557,5549,16348,80196267,813.815731048584,erdos
140,861263,3261761,2357029,6563,16055,94838791,960.161997795105,erdos
140,1056498,4164938,3251953,7006,16005,101292892,1025.0897045135498,erdos
140,781583,3158232,2375747,6922,15643,100109814,1010.0517978668213,erdos
140,535121,1915274,1426814,5927,14660,85692055,856.8026475906372,erdos
140,743661,3102924,2346992,7819,17034,113066652,1153.2949237823486,erdos
140,548704,1907607,1415782,5656,15973,81724694,826.8411598205566,erdos
140,768285,3106132,2266956,7017,15709,101502434,1024.6868476867676,erdos
140,498940,1550326,1216642,4975,14402,71936020,717.4008502960205,erdos
140,430516,1222400,857419,5353,14484,77436556,772.8907079696655,erdos
140,334435,985128,700741,4962,13899,71758744,711.8117399215698,erdos
140,155578,551863,382955,4197,13853,60676894,601.5682859420776,erdos
140,636088,2495447,1925806,7927,16066,114618698,1160.525538444519,erdos
140,770713,3299589,2555933,7670,15983,110929900,1122.4247913360596,erdos
140,534929,1830069,1376860,5912,16500,85451503,868.1731357574463,erdos
140,775286,3148293,2287833,6497,17555,93855520,960.7945766448975,erdos
140,734850,2965331,2087993,6742,16132,97490954,987.6292362213135,erdos
140,573406,1944034,1485715,5804,13770,83923404,831.2744932174683,erdos
140,756867,2945253,2240835,6101,14619,88269914,882.228946685791,erdos
140,651336,2359968,1680440,5581,16013,80653744,816.2815980911255,erdos
140,761449,3205494,2282272,7606,17719,109925855,1126.5378684997559,erdos
92,173853,399291,228233,3541,15958,51196206,518.0029726028442,rgg
96,171003,380069,204525,2887,16042,41751004,422.6394329071045,rgg
92,115663,210086,128221,2056,16515,29640565,300.96389389038086,rgg
96,132342,192693,98092,2046,13087,29592341,290.6189489364624,rgg
96,137142,225660,110157,2481,13647,35870866,354.7716541290283,rgg
88,161636,257980,112616,2546,16209,36803264,373.0221996307373,rgg
96,188093,351288,183399,2904,16667,41976474,426.984676361084,rgg
92,127724,204964,105436,2340,13440,33843508,334.02556228637695,rgg
96,161674,424017,233854,3694,17921,53380649,547.866982460022,rgg
92,119274,263883,144285,2814,14333,40695359,405.47643756866455,rgg
100,189925,438487,246382,3257,16238,47086508,477.33942890167236,rgg
